,股票代码,日期,当日收盘价,复权后以上市首日为基准的收盘价,当日涨跌幅,当日大盘,当日大盘涨跌幅,情绪打分,情绪打分1
0,000002,2019-07-01 00:00:00,28.62,3214.80287,,1690.615,,,
1,000002,2019-07-02 00:00:00,28.86,3241.761385,0.008385744,1693.304,0.001590545,,
2,000002,2019-07-03 00:00:00,29.17,3276.5828,0.010741511,1673.3,-0.01181359,,
3,000002,2019-07-04 00:00:00,29.55,3319.267115,0.013027083,1664.11,-0.005492141,,
4,000002,2019-07-05 00:00:00,29.45,3308.0344,-0.003384095,1674.516,0.006253192,,
5,000002,2019-07-08 00:00:00,29.15,3274.336257,-0.010186757,1625.945,-0.029005993,,
6,000002,2019-07-09 00:00:00,29.15,3274.336257,0,1629.394,0.002121228,,
7,000002,2019-07-10 00:00:00,29.17,3276.5828,0.000686106,1621.811,-0.004653877,,
8,000002,2019-07-11 00:00:00,29.21,3281.075886,0.001371272,1619.787,-0.001247988,,
9,000002,2019-07-12 00:00:00,29.65,3330.49983,0.015063334,1627.991,0.005064863,,
10,000002,2019-07-15 00:00:00,30,3369.814331,0.011804384,1644.316,0.010027697,,
11,000002,2019-07-16 00:00:00,30.06,3376.55396,0.002,1643.764,-0.000335702,,
12,000002,2019-07-17 00:00:00,30.13,3384.41686,0.002328676,1646.441,0.001628579,,
13,000002,2019-07-18 00:00:00,30.09,3379.923774,-0.00132758,1619.515,-0.016354063,,
14,000002,2019-07-19 00:00:00,30.71,3449.566603,0.020604852,1631.693,0.007519535,,
15,000002,2019-07-22 00:00:00,31.1,3493.374189,0.012699446,1602.524,-0.017876525,,
16,000002,2019-07-23 00:00:00,30,3369.81433,-0.035369775,1616.618,0.008794876,,
17,000002,2019-07-24 00:00:00,29.97,3366.444516,-0.001,1634.525,0.011076828,,
18,000002,2019-07-25 00:00:00,30.08,3378.800502,0.003670337,1644.811,0.00629296,,
19,000002,2019-07-26 00:00:00,29.96,3365.321245,-0.003989362,1645.496,0.000416461,,
20,000002,2019-07-29 00:00:00,29.7,3336.116187,-0.008678238,1647.055,0.000947435,,
21,000002,2019-07-30 00:00:00,29.82,3349.595444,0.004040404,1654.515,0.004529296,,
22,000002,2019-07-31 00:00:00,28.76,3230.528671,-0.035546613,1643.262,-0.006801389,,
23,000002,2019-08-01 00:00:00,28.42,3192.337442,-0.011821975,1634.635,-0.005249924,,
24,000002,2019-08-02 00:00:00,28.01,3146.283313,-0.01442646,1610.36,-0.01485041,,
25,000002,2019-08-05 00:00:00,27.01,3033.956169,-0.035701535,1586.73,-0.014673738,,
26,000002,2019-08-06 00:00:00,27.02,3035.07944,0.000370233,1558.542,-0.017764837,,
27,000002,2019-08-07 00:00:00,27.36,3073.270669,0.012583272,1551.876,-0.004277074,,
28,000002,2019-08-08 00:00:00,27.65,3105.845541,0.010599415,1567.571,0.010113566,,
29,000002,2019-08-09 00:00:00,27.29,3065.407769,-0.013019892,1547.594,-0.01274392,,
30,000002,2019-08-12 00:00:00,27.77,3119.324798,0.01758886,1578.121,0.019725458,,
31,000002,2019-08-13 00:00:00,27.33,3069.900855,-0.015844436,1567.309,-0.006851186,,
32,000002,2019-08-14 00:00:00,27.13,3047.435426,-0.007317966,1578.142,0.006911847,,
33,000002,2019-08-15 00:00:00,26.34,3076.087414,-0.029119056,1586.611,0.005366437,,
34,000002,2019-08-16 00:00:00,26.28,3069.080381,-0.002277904,1595.408,0.005544522,,
35,000002,2019-08-19 00:00:00,26.88,3139.150709,0.02283105,1644.064,0.030497528,,
36,000002,2019-08-20 00:00:00,27.17,3173.018034,0.01078869,1646.309,0.001365519,,
37,000002,2019-08-21 00:00:00,27.39,3198.710488,0.008097166,1644.742,-0.000951826,,
38,000002,2019-08-22 00:00:00,27.16,3171.850195,-0.008397225,1651.327,0.004003667,,
39,000002,2019-08-23 00:00:00,26.96,3148.493419,-0.00736377,1651.118,-0.000126565,,
40,000002,2019-08-26 00:00:00,26.45,3088.93364,-0.018916914,1638.424,-0.007688124,,
41,000002,2019-08-27 00:00:00,26.52,3097.108512,0.002646503,1669.066,0.018702119,,
42,000002,2019-08-28 00:00:00,26.55,3100.612028,0.001131222,1666.979,-0.0012504,,
43,000002,2019-08-29 00:00:00,25.97,3032.877377,-0.021845574,1664.114,-0.001718678,,
44,000002,2019-08-30 00:00:00,25.8,3013.024117,-0.006546015,1651.741,-0.007435188,,
45,000002,2019-09-02 00:00:00,25.89,3023.534666,0.003488372,1689.103,0.022619769,,
46,000002,2019-09-03 00:00:00,25.7,3001.345729,-0.007338741,1700.26,0.006605281,,
47,000002,2019-09-04 00:00:00,26.7,3118.129609,0.038910506,1711.624,0.006683684,,
48,000002,2019-09-05 00:00:00,26.7,3118.129609,0,1727.561,0.00931104,,
49,000002,2019-09-06 00:00:00,26.89,3140.318546,0.007116105,1733.708,0.003558196,,
50,000002,2019-09-09 00:00:00,27.07,3161.339645,0.006693938,1766.924,0.019158936,,
51,000002,2019-09-10 00:00:00,27.24,3181.192905,0.006280015,1764.945,-0.001120026,,
52,000002,2019-09-11 00:00:00,26.91,3142.654225,-0.012114537,1748.408,-0.009369697,,
53,000002,2019-09-12 00:00:00,27.78,3244.256201,0.032329989,1758.556,0.005804137,,
54,000002,2019-09-16 00:00:00,27.21,3177.689389,-0.020518359,1762.635,0.002319517,,
55,000002,2019-09-17 00:00:00,26.82,3132.143676,-0.014332966,1727.329,-0.020030239,,
56,000002,2019-09-18 00:00:00,26.94,3146.157742,0.004474273,1731.765,0.002568127,,
57,000002,2019-09-19 00:00:00,26.73,3121.633127,-0.0077951,1749.6,0.010298741,,
58,000002,2019-09-20 00:00:00,26.8,3129.807999,0.00261878,1752.448,0.001627801,,
59,000002,2019-09-23 00:00:00,26.15,3053.898477,-0.024253731,1736.435,-0.009137504,,
60,000002,2019-09-24 00:00:00,26.13,3051.562799,-0.000764818,1742.181,0.003309079,,
61,000002,2019-09-25 00:00:00,26.02,3038.716572,-0.004209721,1714.141,-0.016094769,,
62,000002,2019-09-26 00:00:00,26.22,3062.073348,0.007686395,1671.103,-0.02510762,,
63,000002,2019-09-27 00:00:00,26,3036.380894,-0.008390542,1686.328,0.009110749,,
64,000002,2019-09-30 00:00:00,25.9,3024.702506,-0.003846154,1668.445,-0.010604698,,
65,000002,2019-10-08 00:00:00,26.36,3078.423091,0.017760618,1672.065,0.002169685,,
66,000002,2019-10-09 00:00:00,26.8,3129.807998,0.016691958,1683.051,0.006570319,,
67,000002,2019-10-10 00:00:00,26.62,3108.7869,-0.006716418,1706.892,0.014165346,,
68,000002,2019-10-11 00:00:00,26.81,3130.975837,0.007137491,1712.263,0.003146655,,
69,000002,2019-10-14 00:00:00,27.12,3167.17884,0.01156285,1736.739,0.014294533,,
70,000002,2019-10-15 00:00:00,26.77,3126.304482,-0.012905605,1717.497,-0.011079385,,
71,000002,2019-10-16 00:00:00,27.07,3161.339646,0.011206575,1710.903,-0.003839308,,
72,000002,2019-10-17 00:00:00,27.35,3194.039132,0.010343554,1711.197,0.000171839,,
73,000002,2019-10-18 00:00:00,26.96,3148.493419,-0.014259598,1691.109,-0.011739151,,
74,000002,2019-10-21 00:00:00,27.64,3227.906458,0.025222552,1689.179,-0.001141263,,
75,000002,2019-10-22 00:00:00,27.36,3195.206972,-0.010130246,1706.301,0.010136285,,
76,000002,2019-10-23 00:00:00,26.78,3127.472321,-0.02119883,1692.891,-0.007859106,,
77,000002,2019-10-24 00:00:00,26.66,3113.458255,-0.004480956,1690.731,-0.001275924,,
78,000002,2019-10-25 00:00:00,26.97,3149.661258,0.011627907,1707.581,0.009966103,,
79,000002,2019-10-28 00:00:00,26.88,3139.150709,-0.003337041,1734.637,0.015844636,,
80,000002,2019-10-29 00:00:00,26.67,3114.626094,-0.0078125,1718.341,-0.009394473,,
81,000002,2019-10-30 00:00:00,26.65,3112.290416,-0.000749906,1703.629,-0.008561746,,
82,000002,2019-10-31 00:00:00,26.53,3098.27635,-0.004502814,1690.63,-0.007630182,,
83,000002,2019-11-01 00:00:00,26.83,3133.311514,0.011307953,1712.417,0.012886912,,
84,000002,2019-11-04 00:00:00,26.86,3136.81503,0.001118151,1722.575,0.005931966,,
85,000002,2019-11-05 00:00:00,26.88,3139.150707,0.000744602,1731.912,0.005420374,,
86,000002,2019-11-06 00:00:00,26.65,3112.290415,-0.008556548,1716.844,-0.008700211,,
87,000002,2019-11-07 00:00:00,26.57,3102.947704,-0.003001876,1727.871,0.006422832,,
88,000002,2019-11-08 00:00:00,26.74,3122.800964,0.006398193,1724.612,-0.001886136,,
89,000002,2019-11-11 00:00:00,26.38,3080.758767,-0.013462977,1685.613,-0.022613202,,
90,000002,2019-11-12 00:00:00,26.28,3069.080379,-0.003790751,1688.494,0.00170917,,
91,000002,2019-11-13 00:00:00,26.19,3058.56983,-0.003424658,1688.618,7.34382E-05,,
92,000002,2019-11-14 00:00:00,26.39,3081.926606,0.007636502,1698.92,0.006100847,,
93,000002,2019-11-15 00:00:00,26.49,3093.604994,0.003789314,1679.625,-0.011357215,,
94,000002,2019-11-18 00:00:00,26.42,3085.430122,-0.002642507,1691.653,0.007161122,,
95,000002,2019-11-19 00:00:00,26.72,3120.465286,0.011355034,1722.668,0.018334138,,
96,000002,2019-11-20 00:00:00,26.65,3112.290414,-0.00261976,1710.473,-0.007079135,,
97,000002,2019-11-21 00:00:00,26.75,3123.968802,0.003752345,1706.366,-0.00240109,,
98,000002,2019-11-22 00:00:00,27.01,3154.332611,0.009719626,1681.516,-0.014563112,,
99,000002,2019-11-25 00:00:00,28.65,3345.858175,0.060718252,1674.121,-0.004397817,,
100,000002,2019-11-26 00:00:00,28.35,3310.823011,-0.010471204,1679.554,0.003245285,,
101,000002,2019-11-27 00:00:00,28,3269.948653,-0.012345679,1675.753,-0.002263101,,
102,000002,2019-11-28 00:00:00,27.8,3246.591877,-0.007142857,1671.422,-0.00258451,,
103,000002,2019-11-29 00:00:00,27.7,3234.913489,-0.003597122,1666.476,-0.002959157,,
104,000002,2019-12-02 00:00:00,28.05,3275.787847,0.012635379,1670.135,0.002195651,,
105,000002,2019-12-03 00:00:00,28,3269.948653,-0.001782531,1679.285,0.005478599,,
106,000002,2019-12-04 00:00:00,27.78,3244.256199,-0.007857143,1682.625,0.001988942,,
107,000002,2019-12-05 00:00:00,27.8,3246.591877,0.000719942,1701.945,0.011482059,,
108,000002,2019-12-06 00:00:00,27.86,3253.59891,0.002158273,1715.931,0.008217657,,
109,000002,2019-12-09 00:00:00,28.17,3289.801913,0.011127064,1716.119,0.000109562,,
110,000002,2019-12-10 00:00:00,27.9,3258.270265,-0.009584665,1722.738,0.003856959,,
111,000002,2019-12-11 00:00:00,28,3269.948653,0.003584229,1715.062,-0.004455698,,
112,000063,2019-07-01 00:00:00,33.9,586.672399,,1690.615,,,
113,000063,2019-07-02 00:00:00,34.08,589.787474,0.005309735,1693.304,0.001590545,,
114,000063,2019-07-03 00:00:00,33.2,574.55822,-0.025821596,1673.3,-0.01181359,,
115,000063,2019-07-04 00:00:00,33.24,575.250459,0.001204819,1664.11,-0.005492141,,
116,000063,2019-07-05 00:00:00,33.28,575.942698,0.001203369,1674.516,0.006253192,,
117,000063,2019-07-08 00:00:00,32.26,558.290608,-0.030649038,1625.945,-0.029005993,,
118,000063,2019-07-09 00:00:00,32.18,556.90613,-0.002479851,1629.394,0.002121228,,
119,000063,2019-07-10 00:00:00,32.44,561.405682,0.008079553,1621.811,-0.004653877,,
120,000063,2019-07-11 00:00:00,32.06,554.829413,-0.011713933,1619.787,-0.001247988,,
121,000063,2019-07-12 00:00:00,32.2,557.252249,0.004366812,1627.991,0.005064863,,
122,000063,2019-07-15 00:00:00,32.87,568.847249,0.020807453,1644.316,0.010027697,,
123,000063,2019-07-16 00:00:00,32.93,569.885607,0.001825373,1643.764,-0.000335702,,
124,000063,2019-07-17 00:00:00,32.51,562.617099,-0.012754327,1646.441,0.001628579,,
125,000063,2019-07-18 00:00:00,31.36,542.715233,-0.035373731,1619.515,-0.016354063,,
126,000063,2019-07-19 00:00:00,31.22,540.292397,-0.004464286,1631.693,0.007519535,,
127,000063,2019-07-22 00:00:00,31.28,541.330755,0.001921845,1602.524,-0.017876525,,
128,000063,2019-07-23 00:00:00,31.57,546.349486,0.0092711,1616.618,0.008794876,,
129,000063,2019-07-24 00:00:00,32.71,566.078292,0.036110231,1634.525,0.011076828,,
130,000063,2019-07-25 00:00:00,33.15,573.692919,0.013451544,1644.811,0.00629296,,
131,000063,2019-07-26 00:00:00,33.4,578.019412,0.007541478,1645.496,0.000416461,,
132,000063,2019-07-29 00:00:00,33.34,576.981054,-0.001796407,1647.055,0.000947435,,
133,000063,2019-07-30 00:00:00,33.33,576.807994,-0.00029994,1654.515,0.004529296,,
134,000063,2019-07-31 00:00:00,32.92,569.712546,-0.01230123,1643.262,-0.006801389,,
135,000063,2019-08-01 00:00:00,32.73,566.424412,-0.005771567,1634.635,-0.005249924,,
136,000063,2019-08-02 00:00:00,31.4,543.407471,-0.040635503,1610.36,-0.01485041,,
137,000063,2019-08-05 00:00:00,31.13,538.734859,-0.008598726,1586.73,-0.014673738,,
138,000063,2019-08-06 00:00:00,30.5,527.832098,-0.020237713,1558.542,-0.017764837,,
139,000063,2019-08-07 00:00:00,30.17,522.121128,-0.010819672,1551.876,-0.004277074,,
140,000063,2019-08-08 00:00:00,30.24,523.332546,0.002320186,1567.571,0.010113566,,
141,000063,2019-08-09 00:00:00,27.9,482.836575,-0.077380952,1547.594,-0.01274392,,
142,000063,2019-08-12 00:00:00,28.75,497.54665,0.03046595,1578.121,0.019725458,,
143,000063,2019-08-13 00:00:00,28.32,490.105083,-0.014956522,1567.309,-0.006851186,,
144,000063,2019-08-14 00:00:00,28.67,496.162173,0.012358757,1578.142,0.006911847,,
145,000063,2019-08-15 00:00:00,28.37,490.970382,-0.0104639,1586.611,0.005366437,,
146,000063,2019-08-16 00:00:00,28.18,487.682248,-0.006697215,1595.408,0.005544522,,
147,000063,2019-08-19 00:00:00,29.96,518.486875,0.063165366,1644.064,0.030497528,,
148,000063,2019-08-20 00:00:00,29.85,516.583218,-0.003671562,1646.309,0.001365519,,
149,000063,2019-08-21 00:00:00,30.13,521.42889,0.009380235,1644.742,-0.000951826,,
150,000063,2019-08-22 00:00:00,29.69,513.814263,-0.014603385,1651.327,0.004003667,,
151,000063,2019-08-23 00:00:00,29.24,506.026576,-0.015156618,1651.118,-0.000126565,,
152,000063,2019-08-26 00:00:00,28.85,499.277248,-0.013337893,1638.424,-0.007688124,,
153,000063,2019-08-27 00:00:00,29.71,514.160383,0.029809359,1669.066,0.018702119,,
154,000063,2019-08-28 00:00:00,29.79,515.544861,0.002692696,1666.979,-0.0012504,,
155,000063,2019-08-29 00:00:00,29.18,504.988219,-0.02047667,1664.114,-0.001718678,,
156,000063,2019-08-30 00:00:00,28.81,498.58501,-0.012679918,1651.741,-0.007435188,,
157,000063,2019-09-02 00:00:00,29.36,508.103294,0.019090594,1689.103,0.022619769,,
158,000063,2019-09-03 00:00:00,29.83,516.2371,0.016008174,1700.26,0.006605281,,
159,000063,2019-09-04 00:00:00,29.6,512.256727,-0.007710359,1711.624,0.006683684,,
160,000063,2019-09-05 00:00:00,30.65,530.427996,0.035472973,1727.561,0.00931104,,
161,000063,2019-09-06 00:00:00,33.49,579.576952,0.092659054,1733.708,0.003558196,,
162,000063,2019-09-09 00:00:00,36.84,637.551953,0.10002986,1766.924,0.019158936,,
163,000063,2019-09-10 00:00:00,36.93,639.10949,0.002442997,1764.945,-0.001120026,,
164,000063,2019-09-11 00:00:00,35.46,613.669713,-0.039805037,1748.408,-0.009369697,,
165,000063,2019-09-12 00:00:00,35.74,618.515385,0.007896221,1758.556,0.005804137,,
166,000063,2019-09-16 00:00:00,35.29,610.727698,-0.012590935,1762.635,0.002319517,,
167,000063,2019-09-17 00:00:00,34.4,595.325384,-0.025219609,1727.329,-0.020030239,,
168,000063,2019-09-18 00:00:00,34.02,588.749115,-0.011046512,1731.765,0.002568127,,
169,000063,2019-09-19 00:00:00,35,605.708966,0.028806584,1749.6,0.010298741,,
170,000063,2019-09-20 00:00:00,34.4,595.325384,-0.017142857,1752.448,0.001627801,,
171,000063,2019-09-23 00:00:00,33.69,583.038145,-0.020639535,1736.435,-0.009137504,,
172,000063,2019-09-24 00:00:00,34.53,597.57516,0.024933215,1742.181,0.003309079,,
173,000063,2019-09-25 00:00:00,33.88,586.326279,-0.018824211,1714.141,-0.016094769,,
174,000063,2019-09-26 00:00:00,32.61,564.347697,-0.037485242,1671.103,-0.02510762,,
175,000063,2019-09-27 00:00:00,33.2,574.55822,0.01809261,1686.328,0.009110749,,
176,000063,2019-09-30 00:00:00,32.01,553.964115,-0.035843373,1668.445,-0.010604698,,
177,000063,2019-10-08 00:00:00,31.81,550.502921,-0.006248047,1672.065,0.002169685,,
178,000063,2019-10-09 00:00:00,32.15,556.386951,0.010688463,1683.051,0.006570319,,
179,000063,2019-10-10 00:00:00,32.87,568.84725,0.022395023,1706.892,0.014165346,,
180,000063,2019-10-11 00:00:00,32.9,569.366429,0.000912686,1712.263,0.003146655,,
181,000063,2019-10-14 00:00:00,32.96,570.404787,0.001823708,1736.739,0.014294533,,
182,000063,2019-10-15 00:00:00,32.05,554.656354,-0.027609223,1717.497,-0.011079385,,
183,000063,2019-10-16 00:00:00,32.01,553.964115,-0.00124805,1710.903,-0.003839308,,
184,000063,2019-10-17 00:00:00,32.16,556.560011,0.004686036,1711.197,0.000171839,,
185,000063,2019-10-18 00:00:00,32.53,562.96322,0.011504975,1691.109,-0.011739151,,
186,000063,2019-10-21 00:00:00,31.98,553.444936,-0.01690747,1689.179,-0.001141263,,
187,000063,2019-10-22 00:00:00,32.16,556.560011,0.005628518,1706.301,0.010136285,,
188,000063,2019-10-23 00:00:00,32.32,559.328966,0.004975124,1692.891,-0.007859106,,
189,000063,2019-10-24 00:00:00,32.2,557.25225,-0.003712871,1690.731,-0.001275924,,
190,000063,2019-10-25 00:00:00,33.35,577.154116,0.035714286,1707.581,0.009966103,,
191,000063,2019-10-28 00:00:00,33.64,582.172847,0.008695652,1734.637,0.015844636,,
192,000063,2019-10-29 00:00:00,33.74,583.903444,0.002972652,1718.341,-0.009394473,,
193,000063,2019-10-30 00:00:00,33.23,575.077399,-0.01511559,1703.629,-0.008561746,,
194,000063,2019-10-31 00:00:00,33.4,578.019414,0.005115859,1690.63,-0.007630182,,
195,000063,2019-11-01 00:00:00,34,588.402996,0.017964072,1712.417,0.012886912,,
196,000063,2019-11-04 00:00:00,34.48,596.709862,0.014117647,1722.575,0.005931966,,
197,000063,2019-11-05 00:00:00,34.24,592.556429,-0.006960557,1731.912,0.005420374,,
198,000063,2019-11-06 00:00:00,33.22,574.904339,-0.02978972,1716.844,-0.008700211,,
199,000063,2019-11-07 00:00:00,33.33,576.807996,0.003311258,1727.871,0.006422832,,
200,000063,2019-11-08 00:00:00,32.85,568.50113,-0.01440144,1724.612,-0.001886136,,
201,000063,2019-11-11 00:00:00,32.37,560.194264,-0.014611872,1685.613,-0.022613202,,
202,000063,2019-11-12 00:00:00,32.49,562.27098,0.003707136,1688.494,0.00170917,,
203,000063,2019-11-13 00:00:00,32.56,563.482398,0.002154509,1688.618,7.34382E-05,,
204,000063,2019-11-14 00:00:00,32.77,567.116652,0.006449631,1698.92,0.006100847,,
205,000063,2019-11-15 00:00:00,31.34,542.369114,-0.043637473,1679.625,-0.011357215,,
206,000063,2019-11-18 00:00:00,31.36,542.715233,0.000638162,1691.653,0.007161122,,
207,000063,2019-11-19 00:00:00,31.89,551.887397,0.01690051,1722.668,0.018334138,,
208,000063,2019-11-20 00:00:00,31.36,542.715233,-0.01661963,1710.473,-0.007079135,,
209,000063,2019-11-21 00:00:00,31.09,538.042621,-0.008609694,1706.366,-0.00240109,,
210,000063,2019-11-22 00:00:00,30.7,531.293293,-0.012544226,1681.516,-0.014563112,,
211,000063,2019-11-25 00:00:00,30.41,526.274562,-0.009446254,1674.121,-0.004397817,,
212,000063,2019-11-26 00:00:00,30.4,526.101502,-0.000328839,1679.554,0.003245285,,
213,000063,2019-11-27 00:00:00,30.46,527.13986,0.001973684,1675.753,-0.002263101,,
214,000063,2019-11-28 00:00:00,30.65,530.427994,0.006237689,1671.422,-0.00258451,,
215,000063,2019-11-29 00:00:00,30.71,531.466352,0.001957586,1666.476,-0.002959157,,
216,000063,2019-12-02 00:00:00,30.57,529.043516,-0.004558776,1670.135,0.002195651,,
217,000063,2019-12-03 00:00:00,30.67,530.774113,0.003271181,1679.285,0.005478599,,
218,000063,2019-12-04 00:00:00,31.18,539.600158,0.016628627,1682.625,0.001988942,,
219,000063,2019-12-05 00:00:00,31.95,552.925755,0.024695318,1701.945,0.011482059,,
220,000063,2019-12-06 00:00:00,31.91,552.233516,-0.001251956,1715.931,0.008217657,,
221,000063,2019-12-09 00:00:00,31.6,546.868665,-0.009714823,1716.119,0.000109562,,
222,000063,2019-12-10 00:00:00,32.08,555.175531,0.015189873,1722.738,0.003856959,,
223,000063,2019-12-11 00:00:00,31.85,551.195158,-0.007169576,1715.062,-0.004455698,,
224,000333,2019-07-01 00:00:00,54.09,244.747221,,1690.615,,0.441206365,0.428760351
225,000333,2019-07-02 00:00:00,54.81,248.005088,0.013311148,1693.304,0.001590545,0.480868157,0.473210908
226,000333,2019-07-03 00:00:00,54.09,244.747221,-0.013136289,1673.3,-0.01181359,0.5125856,0.510974257
227,000333,2019-07-04 00:00:00,54.4,246.149914,0.005731189,1664.11,-0.005492141,0.485430385,0.484777889
228,000333,2019-07-05 00:00:00,55.27,250.086503,0.015992647,1674.516,0.006253192,0.463904266,0.456375332
229,000333,2019-07-08 00:00:00,54.39,246.104666,-0.015921838,1625.945,-0.029005993,0.545561317,0.559047671
230,000333,2019-07-09 00:00:00,53.84,243.616018,-0.010112153,1629.394,0.002121228,0.531603296,0.53965581
231,000333,2019-07-10 00:00:00,53.9,243.887507,0.001114413,1621.811,-0.004653877,0.452679483,0.445273284
232,000333,2019-07-11 00:00:00,54.39,246.104666,0.009090909,1619.787,-0.001247988,0.494617483,0.49365158
233,000333,2019-07-12 00:00:00,54.78,247.869344,0.007170436,1627.991,0.005064863,0.521145064,0.521255842
234,000333,2019-07-15 00:00:00,54.67,247.371614,-0.002008032,1644.316,0.010027697,0.405654631,0.394574125
235,000333,2019-07-16 00:00:00,53.52,242.168077,-0.021035303,1643.764,-0.000335702,0.547612711,0.559211124
236,000333,2019-07-17 00:00:00,52.72,238.548225,-0.014947683,1646.441,0.001628579,0.597880335,0.614219712
237,000333,2019-07-18 00:00:00,52.69,238.412481,-0.000569044,1619.515,-0.016354063,0.48509544,0.480369465
238,000333,2019-07-19 00:00:00,52.59,237.96,-0.001897893,1631.693,0.007519535,0.510178955,0.50995075
239,000333,2019-07-22 00:00:00,52.8,238.910211,0.003993155,1602.524,-0.017876525,0.452923972,0.442157509
240,000333,2019-07-23 00:00:00,53.2,240.720137,0.007575758,1616.618,0.008794876,0.534575002,0.542737973
241,000333,2019-07-24 00:00:00,53.38,241.534604,0.003383459,1634.525,0.011076828,0.519730275,0.520429288
242,000333,2019-07-25 00:00:00,53.45,241.851341,0.001311353,1644.811,0.00629296,0.500930237,0.49966968
243,000333,2019-07-26 00:00:00,53.43,241.760845,-0.000374181,1645.496,0.000416461,0.525701387,0.533238928
244,000333,2019-07-29 00:00:00,54.01,244.385237,0.010855325,1647.055,0.000947435,0.567476268,0.579816867
245,000333,2019-07-30 00:00:00,55.2,249.769766,0.022032957,1654.515,0.004529296,0.516615949,0.520680878
246,000333,2019-07-31 00:00:00,54.7,247.507359,-0.009057971,1643.262,-0.006801389,0.520677838,0.525500274
247,000333,2019-08-01 00:00:00,53.6,242.530063,-0.020109689,1634.635,-0.005249924,0.419630178,0.399340931
248,000333,2019-08-02 00:00:00,52.75,238.683971,-0.015858209,1610.36,-0.01485041,0.515889336,0.521137821
249,000333,2019-08-05 00:00:00,51.6,233.480434,-0.021800948,1586.73,-0.014673738,0.60656768,0.626222412
250,000333,2019-08-06 00:00:00,51.51,233.073201,-0.001744186,1558.542,-0.017764837,0.526604436,0.535941783
251,000333,2019-08-07 00:00:00,51.03,230.90129,-0.009318579,1551.876,-0.004277074,0.514155752,0.517729587
252,000333,2019-08-08 00:00:00,51.8,234.385397,0.015089163,1567.571,0.010113566,0.607623385,0.628229174
253,000333,2019-08-09 00:00:00,51.22,231.761005,-0.011196911,1547.594,-0.01274392,0.501643564,0.498777803
254,000333,2019-08-12 00:00:00,51.25,231.896749,0.000585709,1578.121,0.019725458,0.581563269,0.598268622
255,000333,2019-08-13 00:00:00,50.32,227.688671,-0.018146341,1567.309,-0.006851186,0.553104156,0.567108211
256,000333,2019-08-14 00:00:00,50.17,227.009949,-0.002980922,1578.142,0.006911847,0.546396489,0.563148208
257,000333,2019-08-15 00:00:00,49.96,226.059738,-0.004185768,1586.611,0.005366437,0.520977693,0.518958352
258,000333,2019-08-16 00:00:00,50.32,227.688671,0.007205765,1595.408,0.005544522,0.490441819,0.489922563
259,000333,2019-08-19 00:00:00,51.57,233.344689,0.024841017,1644.064,0.030497528,0.55143197,0.566347797
260,000333,2019-08-20 00:00:00,51.46,232.846959,-0.002133023,1646.309,0.001365519,0.569685148,0.587444379
261,000333,2019-08-21 00:00:00,51.69,233.887666,0.004469491,1644.742,-0.000951826,0.56121445,0.573495215
262,000333,2019-08-22 00:00:00,51.83,234.52114,0.002708454,1651.327,0.004003667,0.571007071,0.602532344
263,000333,2019-08-23 00:00:00,52.25,236.421562,0.008103415,1651.118,-0.000126565,0.598364888,0.625263999
264,000333,2019-08-26 00:00:00,51.04,230.946536,-0.023157895,1638.424,-0.007688124,0.571078914,0.581997581
265,000333,2019-08-27 00:00:00,52.05,235.516599,0.019788401,1669.066,0.018702119,0.55864953,0.568158945
266,000333,2019-08-28 00:00:00,52.22,236.285817,0.00326609,1666.979,-0.0012504,0.556693899,0.568826588
267,000333,2019-08-29 00:00:00,51.93,234.973621,-0.005553428,1664.114,-0.001718678,0.545400442,0.557895637
268,000333,2019-08-30 00:00:00,52.78,238.819713,0.016368188,1651.741,-0.007435188,0.544600383,0.554049747
269,000333,2019-09-02 00:00:00,54.23,245.380694,0.027472527,1689.103,0.022619769,0.550252661,0.55989227
270,000333,2019-09-03 00:00:00,54.31,245.742679,0.001475198,1700.26,0.006605281,0.490525229,0.489078088
271,000333,2019-09-04 00:00:00,54.45,246.376153,0.002577794,1711.624,0.006683684,0.554234902,0.561355658
272,000333,2019-09-05 00:00:00,53.9,243.887505,-0.01010101,1727.561,0.00931104,0.505664529,0.507423057
273,000333,2019-09-06 00:00:00,54.21,245.290198,0.005751391,1733.708,0.003558196,0.570840404,0.588535652
274,000333,2019-09-09 00:00:00,54.11,244.837717,-0.001844678,1766.924,0.019158936,0.513838423,0.516870405
275,000333,2019-09-10 00:00:00,53.84,243.616017,-0.004989836,1764.945,-0.001120026,0.484475428,0.478979679
276,000333,2019-09-11 00:00:00,53.4,241.625099,-0.008172363,1748.408,-0.009369697,0.502944838,0.503644043
277,000333,2019-09-12 00:00:00,54.1,244.792469,0.013108614,1758.556,0.005804137,0.4889237,0.485459432
278,000333,2019-09-16 00:00:00,53.47,241.941836,-0.011645102,1762.635,0.002319517,0.484801014,0.482701389
279,000333,2019-09-17 00:00:00,53,239.815173,-0.008789976,1727.329,-0.020030239,0.471863524,0.464152912
280,000333,2019-09-18 00:00:00,52.71,238.502977,-0.005471698,1731.765,0.002568127,0.558567375,0.570896574
281,000333,2019-09-19 00:00:00,52.84,239.091203,0.002466325,1749.6,0.010298741,0.545284207,0.561433489
